inspection_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,date,school_id
INSP00854,1.0,1.0,1.0,1.0,0.0,Varenya Raghavan,Average,2026-01-12,SCH0525
INSP01983,0.0,,1.0,1.0,1.0,Ganga Boase,Needs repair,2025-10-15,SCH0101
INSP01824,1.0,1.0,1.0,1.0,0.0,Vivaan Raghavan,Needs repair,2025-03-05,SCH0203
INSP00834,0.0,1.0,1.0,0.0,1.0,,Needs repair,2026-02-23,SCH0566
INSP01116,1.0,1.0,1.0,1.0,0.0,Advika Mitra,No remarks,2025-09-27,SCH0090
INSP01167,1.0,1.0,0.0,1.0,0.0,Neha Singhal,Good condition,2025-10-08,SCH0305
INSP02519,1.0,1.0,1.0,1.0,1.0,,Average,2025-03-04,SCH0379
INSP01907,1.0,,1.0,,,Alka Natt,Needs repair,2025-09-17,SCH0131
INSP00972,0.0,1.0,1.0,1.0,1.0,Yashica Char,Toilets locked,2025-09-29,SCH0581
INSP02702,1.0,1.0,1.0,1.0,1.0,Owen Korpal,Needs repair,2025-11-07,SCH0024
INSP00400,1.0,1.0,1.0,0.0,,Saumya Sangha,Average,2025-05-15,SCH0141
INSP02560,0.0,1.0,1.0,1.0,0.0,,Needs repair,2025-08-24,SCH0570
INSP02369,1.0,1.0,1.0,,1.0,Zaid Mann,Toilets locked,2025-10-14,SCH0401
INSP00020,1.0,1.0,0.0,1.0,1.0,Kashvi Sathe,,2025-05-04,SCH0025
INSP00685,1.0,0.0,1.0,1.0,0.0,Shravya Sami,Good condition,2026-07-03,SCH0389
INSP00036,0.0,1.0,1.0,1.0,1.0,Dev Deshmukh,Good condition,2025-12-24,SCH0125
INSP02972,,1.0,1.0,,0.0,,,2025-11-22,SCH0321
INSP00525,1.0,1.0,1.0,0.0,0.0,Chatura Sur,Needs repair,2025-02-06,SCH0203
INSP02456,1.0,1.0,1.0,1.0,1.0,Nicholas Sachar,No remarks,2026-03-14,SCH0051
INSP00921,1.0,1.0,1.0,0.0,1.0,Anthony Sangha,No remarks,2025-09-23,SCH0037
INSP01842,1.0,1.0,1.0,1.0,0.0,Forum Dugar,Good condition,2026-03-12,SCH0371
INSP01891,,1.0,1.0,1.0,1.0,Om Chaudhuri,No remarks,2026-11-01,SCH0184
INSP00538,1.0,1.0,0.0,0.0,1.0,Rushil Rajagopal,Good condition,2026-03-18,SCH0343
INSP01706,0.0,0.0,1.0,1.0,1.0,Nirja Dugar,No remarks,2025-10-06,SCH0593
INSP00246,1.0,0.0,1.0,1.0,1.0,George Kadakia,,2026-03-10,SCH0196
INSP00785,1.0,1.0,1.0,1.0,0.0,Ekalinga Chauhan,Toilets locked,2026-03-02,SCH0276
INSP01410,1.0,1.0,1.0,0.0,,Xiti Naik,Average,2025-09-19,SCH0076
INSP02538,1.0,1.0,1.0,1.0,1.0,Yasti Dhawan,Good condition,2025-08-04,SCH0308
INSP00155,1.0,1.0,1.0,0.0,,Vincent Toor,No remarks,2025-12-05,SCH0096
INSP01687,0.0,1.0,0.0,1.0,0.0,Lajita Sandal,Good condition,2025-06-18,SCH0444
INSP00626,1.0,0.0,1.0,1.0,1.0,Jhalak Kibe,Toilets locked,2025-09-09,SCH0456
INSP02734,1.0,1.0,,0.0,0.0,Theodore Sarkar,,2025-11-14,SCH0320
INSP01347,1.0,1.0,1.0,0.0,1.0,Jack Dutt,Needs repair,2025-09-29,SCH0505
INSP00570,1.0,0.0,1.0,1.0,,Yadavi Krishnamurthy,Average,2026-03-13,SCH0043
INSP01759,0.0,1.0,1.0,1.0,1.0,,Good condition,2025-10-05,SCH0416
INSP01817,1.0,1.0,1.0,1.0,0.0,Daksh Narasimhan,Toilets locked,2025-06-23,SCH0368
INSP02066,0.0,0.0,1.0,0.0,1.0,Triya Bedi,Good condition,2025-10-16,SCH0151
INSP00128,1.0,0.0,1.0,0.0,1.0,Yashasvi Manda,Average,2025-05-27,SCH0312
INSP02007,1.0,1.0,1.0,,1.0,Darika Atwal,Toilets locked,2025-12-20,SCH0217
INSP00981,1.0,1.0,1.0,1.0,1.0,,Good condition,2026-01-26,SCH0476
INSP00191,1.0,1.0,1.0,,0.0,Maanav Pai,Toilets locked,2026-03-09,SCH0213
INSP01140,0.0,1.0,1.0,1.0,,Theodore Krishnan,Needs repair,2025-07-08,SCH0159
INSP00993,0.0,0.0,1.0,0.0,0.0,Ria Sandhu,No remarks,2025-10-29,SCH0165
INSP00700,1.0,1.0,1.0,1.0,1.0,Hiral Issac,Good condition,2026-08-01,SCH0596
INSP00607,1.0,1.0,1.0,,0.0,Chandran Balay,Good condition,2025-06-07,SCH0321
INSP00181,1.0,1.0,1.0,1.0,0.0,Chameli Kadakia,,2025-05-02,SCH0560
INSP00302,0.0,1.0,1.0,0.0,1.0,Girik Kumer,Toilets locked,2025-12-24,SCH0187
INSP02545,0.0,1.0,1.0,1.0,0.0,,,2025-09-11,SCH0290
INSP02918,1.0,1.0,1.0,,1.0,Omkaar Mody,Toilets locked,2026-07-01,SCH0132
INSP01061,1.0,1.0,1.0,1.0,0.0,Vyanjana Gera,Average,2026-01-21,SCH0078
INSP02962,1.0,1.0,0.0,1.0,0.0,,,2025-07-13,SCH0082
INSP02566,1.0,1.0,0.0,1.0,1.0,Sai Ratti,Toilets locked,2025-10-27,SCH0535
INSP01070,0.0,1.0,0.0,1.0,1.0,Hemal Padmanabhan,,2025-05-19,SCH0265
INSP02525,1.0,1.0,1.0,0.0,0.0,,Needs repair,2026-10-02,SCH0124
INSP02206,0.0,0.0,1.0,0.0,1.0,Amruta Sankaran,Toilets locked,2025-07-08,SCH0541
INSP01244,0.0,1.0,1.0,1.0,,Janani Arora,Good condition,2026-03-16,SCH0382
INSP00017,1.0,1.0,1.0,,1.0,Aadhya Bajwa,,2025-07-13,SCH0453
INSP00547,,1.0,1.0,1.0,1.0,Gagan Shankar,Good condition,2025-12-06,SCH0279
INSP00659,0.0,1.0,1.0,0.0,1.0,,Good condition,2026-04-01,SCH0286
INSP02844,,1.0,1.0,,0.0,Jairaj Bora,Average,2026-02-26,SCH0022
INSP02876,1.0,,,1.0,0.0,Qushi Bal,,2025-09-04,SCH0195
INSP01505,1.0,1.0,1.0,1.0,1.0,Zayan Bhavsar,,2025-05-09,SCH0430
INSP00960,1.0,1.0,1.0,0.0,,Teerth Gole,Needs repair,2025-07-14,SCH0185
INSP02332,1.0,1.0,1.0,0.0,1.0,,No remarks,2025-12-24,SCH0287
INSP00798,1.0,1.0,1.0,0.0,1.0,Harinakshi Modi,Toilets locked,2026-01-14,SCH0593
INSP00226,1.0,0.0,0.0,1.0,0.0,,Toilets locked,2025-08-08,SCH0064
INSP02075,0.0,1.0,1.0,0.0,0.0,,Good condition,2025-04-16,SCH0567
INSP01800,1.0,1.0,1.0,1.0,1.0,Lavanya Varty,No remarks,2025-08-13,SCH0404
INSP02486,1.0,0.0,1.0,0.0,0.0,Ayaan Sabharwal,Average,2025-08-20,SCH0425
INSP02278,,1.0,1.0,1.0,0.0,,Needs repair,2025-12-22,SCH0502
INSP02086,1.0,1.0,1.0,1.0,0.0,Fariq Sekhon,Average,2025-11-10,SCH0161
INSP01694,0.0,0.0,1.0,0.0,0.0,Ekansh Naik,Good condition,2026-03-02,SCH0220
INSP02798,1.0,1.0,1.0,1.0,0.0,Samaksh Munshi,,2025-09-12,SCH0037
INSP01046,1.0,1.0,0.0,1.0,0.0,Kalpit Gandhi,Average,2026-03-04,SCH0052
INSP00470,1.0,1.0,0.0,1.0,,Alka Sule,Good condition,2025-05-08,SCH0462
INSP00955,0.0,1.0,1.0,0.0,1.0,Ati Behl,No remarks,2025-12-12,SCH0116
INSP02736,1.0,1.0,1.0,0.0,0.0,Avni Grewal,,2025-09-11,SCH0228
INSP00640,1.0,1.0,1.0,1.0,,Qabil Balasubramanian,Good condition,2025-10-17,SCH0424
INSP02921,1.0,0.0,,0.0,,Gopal Sibal,Average,2025-10-26,SCH0287
INSP01219,1.0,1.0,1.0,1.0,0.0,Sachi Raju,Toilets locked,2025-01-11,SCH0302
INSP01159,1.0,,1.0,0.0,1.0,Naveen Sabharwal,Average,2026-02-16,SCH0338
INSP01416,1.0,1.0,1.0,1.0,0.0,,No remarks,2025-05-01,SCH0252
INSP02853,1.0,1.0,1.0,1.0,1.0,Zehaan More,Toilets locked,2025-06-13,SCH0544
INSP01528,0.0,1.0,1.0,1.0,1.0,Megha Saini,,2025-11-22,SCH0047
INSP01301,1.0,1.0,1.0,1.0,1.0,,Needs repair,2025-09-24,SCH0118
INSP01604,1.0,1.0,0.0,1.0,0.0,Ikbal Guha,Toilets locked,2025-08-12,SCH0477
INSP00161,0.0,0.0,1.0,1.0,1.0,Advaith Kapur,Toilets locked,2026-03-14,SCH0060
INSP01705,1.0,1.0,0.0,0.0,1.0,,,2025-06-04,SCH0380
INSP00957,0.0,1.0,1.0,1.0,1.0,Isha Patel,Needs repair,2025-08-27,SCH0319
INSP00878,1.0,1.0,,1.0,0.0,Bhavani Sodhi,,2025-07-20,SCH0534
INSP01920,1.0,1.0,1.0,1.0,0.0,Veda Singh,Average,2025-04-04,SCH0293
INSP01885,0.0,1.0,1.0,,0.0,Om Dewan,Toilets locked,2026-12-03,SCH0199
INSP02201,1.0,1.0,1.0,0.0,0.0,Frederick Kohli,,2025-08-24,SCH0059
INSP00099,1.0,1.0,1.0,1.0,0.0,Chandran Savant,Average,2026-03-06,SCH0123
INSP02970,1.0,1.0,1.0,0.0,0.0,Amruta Hari,Good condition,2025-10-23,SCH0522
INSP02558,0.0,1.0,0.0,1.0,0.0,,Toilets locked,2025-10-21,SCH0111
INSP00254,1.0,1.0,1.0,1.0,0.0,Jonathan Pillai,No remarks,2025-02-09,SCH0406
INSP00104,1.0,1.0,1.0,,1.0,Advaith Bhavsar,,2025-07-17,SCH0205
INSP01446,1.0,1.0,1.0,1.0,,Harsh Mall,Good condition,2026-03-25,SCH0539
INSP01444,1.0,1.0,1.0,0.0,0.0,Nakul Saxena,No remarks,2025-04-22,SCH0521
INSP01649,1.0,1.0,1.0,0.0,,Anya Sankaran,Toilets locked,2025-11-14,SCH0082
INSP00587,1.0,1.0,1.0,1.0,0.0,Jagat Patla,Good condition,2025-05-05,SCH0268
INSP00628,1.0,1.0,1.0,1.0,,,Average,2025-06-30,SCH0081
INSP01697,1.0,1.0,0.0,1.0,1.0,Ansh Rout,No remarks,2025-07-27,SCH0449
INSP02102,1.0,1.0,1.0,0.0,0.0,Amruta Patel,Needs repair,2026-03-03,SCH0422
INSP02200,1.0,,1.0,1.0,1.0,Nidra Radhakrishnan,Average,2025-10-28,SCH0476
INSP00404,1.0,1.0,1.0,,1.0,Rayaan Gill,Good condition,2025-07-22,SCH0015
INSP01155,1.0,1.0,0.0,0.0,0.0,Aashi Bajaj,No remarks,2025-10-03,SCH0458
INSP02256,1.0,,1.0,0.0,1.0,,,2025-05-23,SCH0597
INSP02864,1.0,1.0,1.0,0.0,0.0,Zehaan Krishnan,Toilets locked,2025-11-10,SCH0473
INSP01683,0.0,1.0,0.0,1.0,1.0,Daniel Balay,Average,2026-02-20,SCH0152
INSP02057,1.0,1.0,1.0,1.0,0.0,Baljiwan Saxena,Good condition,2025-11-29,SCH0369
INSP00453,,1.0,1.0,1.0,0.0,Bishakha Nagar,No remarks,2025-10-07,SCH0026
INSP02302,1.0,0.0,1.0,1.0,1.0,Amara Mahal,No remarks,2026-02-15,SCH0536
INSP01328,1.0,,1.0,0.0,0.0,Dayita Menon,Toilets locked,2025-04-18,SCH0081
INSP02050,1.0,1.0,1.0,1.0,,Aashi Prashad,Toilets locked,2026-01-07,SCH0280
INSP00881,1.0,1.0,0.0,1.0,0.0,Nandini Tella,Average,2025-05-17,SCH0184
INSP00624,0.0,0.0,,0.0,1.0,Darsh Datta,Average,2025-01-09,SCH0256
INSP02394,1.0,1.0,0.0,,,Laban Luthra,No remarks,2025-08-27,SCH0377
INSP02914,1.0,1.0,1.0,1.0,1.0,Unni Varma,Needs repair,2025-07-09,SCH0543
INSP01788,,1.0,1.0,1.0,1.0,Kai Sankar,No remarks,2025-11-12,SCH0495
INSP00263,0.0,1.0,1.0,0.0,0.0,Keya Randhawa,Needs repair,2025-10-18,SCH0444
INSP01635,1.0,0.0,,1.0,0.0,Vasudha Venkatesh,Average,2025-12-15,SCH0393
INSP01439,1.0,1.0,1.0,1.0,1.0,Ekiya Nayak,,2025-11-29,SCH0577
INSP02199,1.0,1.0,1.0,1.0,1.0,Orinder Dutta,Average,2025-08-13,SCH0383
INSP01970,,1.0,1.0,0.0,0.0,Pavani Gola,Average,2025-08-08,SCH0164
INSP02521,1.0,1.0,1.0,0.0,1.0,,Good condition,2025-12-09,SCH0443
INSP01803,1.0,1.0,1.0,1.0,1.0,Triveni Goel,Needs repair,2026-02-22,SCH0314
INSP00641,1.0,1.0,1.0,,1.0,Devika Kumar,No remarks,2025-07-04,SCH0079
INSP02386,1.0,0.0,1.0,1.0,0.0,,,2025-12-31,SCH0357
INSP02599,,1.0,,1.0,0.0,,,2026-02-20,SCH0191
INSP02973,1.0,1.0,1.0,1.0,0.0,Faqid Parmer,Needs repair,2026-03-03,SCH0028
INSP01960,1.0,0.0,1.0,0.0,1.0,,Good condition,2026-02-28,SCH0240
INSP00489,1.0,1.0,1.0,1.0,0.0,Kavya Gade,Good condition,2026-02-19,SCH0195
INSP01844,1.0,,1.0,,1.0,Harinakshi Gole,Average,2025-12-21,SCH0048
INSP01735,1.0,1.0,1.0,1.0,1.0,Eshana Bhatia,Needs repair,2025-06-19,SCH0107
INSP00147,1.0,1.0,1.0,1.0,1.0,Tejas Hora,Average,2025-07-09,SCH0201
INSP01535,1.0,1.0,1.0,0.0,,Yutika Dugal,Toilets locked,2025-09-06,SCH0247
INSP01987,1.0,1.0,1.0,0.0,0.0,Jai Sarkar,Needs repair,2025-05-12,SCH0274
INSP01370,0.0,0.0,1.0,1.0,1.0,Manan Ravel,No remarks,2026-01-31,SCH0165
INSP02451,1.0,0.0,0.0,0.0,,Maanas Patla,,2025-07-11,SCH0371
INSP02812,0.0,,1.0,0.0,1.0,,,2025-11-14,SCH0371
INSP00660,1.0,0.0,0.0,1.0,,Ranbir Mitra,No remarks,2025-09-01,SCH0055
INSP01795,1.0,1.0,0.0,1.0,1.0,Jacob Gaba,Good condition,2025-04-23,SCH0197
INSP02512,0.0,1.0,0.0,1.0,1.0,,Average,2025-04-03,SCH0096
INSP00187,1.0,1.0,1.0,1.0,1.0,Ganga Murty,No remarks,2025-10-22,SCH0527
INSP01148,1.0,1.0,1.0,1.0,1.0,Darika Sarna,Good condition,2025-09-06,SCH0363
INSP00609,0.0,1.0,1.0,1.0,1.0,Falak Kamdar,,2025-12-05,SCH0593
INSP02192,1.0,1.0,1.0,0.0,0.0,,No remarks,2026-02-27,SCH0231
INSP02800,1.0,1.0,1.0,0.0,1.0,Rajata Salvi,Good condition,2025-05-20,SCH0019
INSP01931,,1.0,1.0,1.0,0.0,Veer Naik,,2025-07-23,SCH0045
INSP00198,1.0,0.0,1.0,1.0,1.0,Gaurika Kaur,Needs repair,2025-12-27,SCH0403
INSP02328,1.0,1.0,1.0,1.0,1.0,Charvi Parmer,Needs repair,2026-03-27,SCH0161
INSP00294,1.0,0.0,1.0,,0.0,Michael Badami,,2026-03-18,SCH0064
INSP00767,1.0,1.0,1.0,1.0,0.0,Devansh Ganesh,Average,2025-08-23,SCH0248
INSP00401,1.0,1.0,0.0,1.0,1.0,Gunbir Sekhon,Average,2025-07-14,SCH0040
INSP00123,1.0,1.0,1.0,,0.0,Pahal Parmar,,2025-09-11,SCH0312
INSP00203,0.0,1.0,1.0,0.0,0.0,Aadhya Sarna,Good condition,2025-07-18,SCH0274
INSP00836,1.0,1.0,1.0,1.0,0.0,Brinda Joshi,Good condition,2026-02-13,SCH0504
INSP02295,0.0,1.0,1.0,,0.0,Yochana Mahal,,2025-09-05,SCH0446
INSP01440,0.0,1.0,1.0,1.0,1.0,Damini Comar,Good condition,2025-11-12,SCH0352
INSP01734,1.0,,1.0,1.0,1.0,Christopher Sharaf,,2025-06-27,SCH0372
INSP01696,1.0,,0.0,1.0,,Pavani Vyas,Toilets locked,2025-10-11,SCH0578
INSP01708,1.0,,0.0,0.0,1.0,Amol Keer,Average,2025-04-16,SCH0037
INSP01154,0.0,1.0,1.0,1.0,0.0,Vincent Modi,Toilets locked,2025-09-12,SCH0503
INSP01662,0.0,0.0,1.0,1.0,1.0,Upma Mammen,Good condition,2025-09-13,SCH0219
INSP02433,0.0,1.0,1.0,1.0,1.0,Harini Dhar,No remarks,2025-08-15,SCH0237
INSP01760,1.0,1.0,1.0,1.0,0.0,Chaaya Garg,Average,2025-02-09,SCH0413
INSP00855,1.0,1.0,1.0,1.0,1.0,Sanya Ganesan,Average,2026-01-26,SCH0431
INSP01590,1.0,1.0,1.0,1.0,1.0,Hardik Mistry,Good condition,2025-12-23,SCH0340
INSP02268,1.0,1.0,1.0,0.0,0.0,Nitesh Bhavsar,No remarks,2025-09-11,SCH0542
INSP00642,1.0,1.0,1.0,1.0,1.0,Kamya Sahota,Average,2025-07-11,SCH0387
INSP00002,1.0,1.0,0.0,,1.0,Charita Rout,Toilets locked,2026-02-26,SCH0529
INSP02161,1.0,0.0,0.0,1.0,0.0,Isha Rattan,Good condition,2025-04-21,SCH0299
INSP00699,1.0,1.0,1.0,1.0,1.0,Mitali Kakar,Average,2025-07-09,SCH0148
INSP01637,1.0,1.0,0.0,,0.0,Chandani Bedi,,2025-07-04,SCH0445
INSP01292,,,1.0,1.0,0.0,Xavier Banerjee,Toilets locked,2026-03-14,SCH0203
INSP02999,0.0,1.0,,1.0,0.0,Harita Deep,Needs repair,2025-12-07,SCH0514
INSP02490,1.0,1.0,0.0,1.0,0.0,Yatin Nayak,,2025-10-06,SCH0527
INSP01521,,1.0,0.0,0.0,0.0,Dalaja Comar,Needs repair,2025-07-02,SCH0515
INSP01854,1.0,1.0,0.0,1.0,1.0,Yasti Savant,Toilets locked,2026-01-31,SCH0201
INSP01137,1.0,1.0,1.0,1.0,1.0,,Toilets locked,2025-11-05,SCH0358
INSP01632,0.0,1.0,1.0,0.0,0.0,Baghyawati Dash,,2025-07-31,SCH0269
INSP01999,1.0,1.0,0.0,1.0,0.0,Oscar Bir,Needs repair,2025-10-11,SCH0558
INSP00664,1.0,0.0,1.0,1.0,0.0,,,2025-09-10,SCH0235
INSP00684,1.0,1.0,1.0,1.0,1.0,Edhitha Palla,Average,2025-08-24,SCH0586
INSP01258,1.0,1.0,1.0,0.0,1.0,Chandani Comar,,2025-05-05,SCH0388
INSP00318,1.0,1.0,1.0,1.0,0.0,Triveni Walla,Needs repair,2025-08-21,SCH0387
INSP00649,1.0,1.0,1.0,1.0,,Kamala Parikh,Needs repair,2025-12-10,SCH0223
INSP01435,1.0,1.0,1.0,1.0,0.0,Harish Shroff,Average,2025-05-05,SCH0545
INSP01480,0.0,1.0,1.0,1.0,1.0,Meghana Sahota,,2025-10-16,SCH0004
INSP00710,1.0,1.0,1.0,1.0,1.0,Chanakya Nayak,Good condition,2025-12-13,SCH0336
INSP01283,0.0,1.0,0.0,1.0,0.0,,Good condition,2025-07-12,SCH0021
INSP01769,1.0,1.0,1.0,,0.0,Yauvani Gulati,Needs repair,2025-07-13,SCH0186
INSP00973,0.0,1.0,1.0,1.0,1.0,Dipta Lad,Toilets locked,2026-03-22,SCH0534
INSP02676,1.0,0.0,0.0,,,Thomas Munshi,Good condition,2025-05-11,SCH0385
INSP02681,1.0,1.0,1.0,1.0,,Qasim Dugar,Good condition,2025-10-19,SCH0557
INSP01307,0.0,1.0,0.0,1.0,,Gauri Chaudhari,Toilets locked,2025-10-12,SCH0534
INSP01401,1.0,0.0,1.0,0.0,1.0,Liam Sandhu,Average,2025-06-18,SCH0519
INSP01409,1.0,1.0,1.0,1.0,1.0,Pahal Pillay,Average,2025-08-07,SCH0110
INSP02238,1.0,1.0,1.0,1.0,0.0,Kamya Tripathi,Toilets locked,2025-07-12,SCH0140
INSP01497,0.0,,1.0,0.0,1.0,Chaaya Lalla,Average,2025-07-31,SCH0535
INSP02039,1.0,1.0,0.0,1.0,1.0,Luke Mann,Good condition,2025-12-27,SCH0024
INSP01530,0.0,1.0,0.0,1.0,1.0,Janya Swaminathan,No remarks,2025-06-05,SCH0182
INSP01664,0.0,1.0,1.0,0.0,1.0,,Good condition,2025-11-30,SCH0076
INSP01355,,1.0,0.0,1.0,,Abhimanyu Gera,Good condition,2026-02-28,SCH0254
INSP01644,1.0,1.0,1.0,1.0,0.0,Ekapad Butala,Average,2026-08-01,SCH0229
INSP01052,1.0,1.0,1.0,0.0,,Avi Borra,Good condition,2025-02-08,SCH0263
INSP00796,1.0,1.0,1.0,,1.0,Harita Prabhu,Good condition,2026-03-25,SCH0552
INSP02694,1.0,0.0,1.0,1.0,0.0,,Needs repair,2026-02-19,SCH0590
INSP01598,1.0,1.0,,1.0,1.0,Tanveer Doctor,Good condition,2025-05-01,SCH0028
INSP02605,0.0,1.0,0.0,1.0,0.0,Zashil Khurana,Toilets locked,2025-08-31,SCH0052
INSP02730,0.0,1.0,0.0,1.0,0.0,Ishanvi Gokhale,No remarks,2026-03-17,SCH0524
INSP02626,1.0,1.0,0.0,,0.0,,,2025-06-18,SCH0050
INSP01820,1.0,0.0,0.0,0.0,0.0,Ekiya Golla,Good condition,2025-07-01,SCH0195
INSP01723,0.0,1.0,0.0,0.0,0.0,Advika Babu,,2026-02-02,SCH0304
INSP01184,1.0,1.0,1.0,1.0,1.0,Aarnav Karan,No remarks,2025-04-08,SCH0073
INSP02573,1.0,1.0,1.0,1.0,0.0,Netra Mahal,Average,2025-10-15,SCH0264
INSP01060,1.0,1.0,0.0,1.0,1.0,Urvashi Mitter,Average,2026-02-15,SCH0598
INSP00541,1.0,1.0,1.0,1.0,1.0,Vasana Hegde,,2025-07-25,SCH0485
INSP01679,1.0,,1.0,1.0,0.0,Mitali Deshmukh,Toilets locked,2025-08-10,SCH0325
INSP02797,1.0,1.0,1.0,,,Vinaya Oommen,No remarks,2025-06-13,SCH0594
INSP02533,1.0,1.0,1.0,1.0,1.0,Ekanta Bhandari,No remarks,2025-12-28,SCH0182
INSP01758,1.0,1.0,1.0,1.0,1.0,Anjali Sani,,2025-07-27,SCH0427
INSP01924,1.0,1.0,1.0,1.0,0.0,Rayaan Lala,No remarks,2025-10-12,SCH0438
INSP00096,1.0,1.0,1.0,0.0,0.0,Vrinda Karnik,,2025-06-13,SCH0244
INSP01021,1.0,1.0,1.0,0.0,1.0,Yoshita Borah,,2025-06-01,SCH0103
INSP00564,0.0,1.0,0.0,,0.0,Jonathan Kanda,Toilets locked,2026-03-12,SCH0182
INSP02791,1.0,,,,1.0,Max Agate,Average,2025-07-02,SCH0056
INSP00864,1.0,1.0,0.0,1.0,0.0,Zashil Srivastava,,2025-05-26,SCH0212
INSP01485,1.0,1.0,0.0,1.0,0.0,,No remarks,2025-09-07,SCH0107
INSP02940,0.0,0.0,1.0,1.0,1.0,Falguni Ganesan,No remarks,2025-08-02,SCH0356
INSP01882,,1.0,0.0,1.0,0.0,Chatresh Muni,Toilets locked,2026-03-23,SCH0223
INSP01039,1.0,0.0,1.0,1.0,0.0,,Toilets locked,2026-01-26,SCH0254
INSP00207,1.0,1.0,1.0,1.0,1.0,Qadim Taneja,No remarks,2025-06-10,SCH0297
INSP00393,1.0,,1.0,1.0,,Abdul Mitter,Needs repair,2025-12-30,SCH0098
INSP02843,0.0,1.0,1.0,1.0,1.0,Chaaya Pall,,2025-04-21,SCH0269
INSP00871,1.0,0.0,,0.0,,Upadhriti Dhar,Average,2025-10-26,SCH0510
INSP00398,1.0,0.0,1.0,,1.0,Ekansh Magar,,2025-11-14,SCH0292
INSP02815,0.0,0.0,1.0,0.0,1.0,Azaan Pingle,Toilets locked,2025-05-15,SCH0173
INSP01029,1.0,0.0,0.0,1.0,1.0,Mitali Sane,Needs repair,2025-05-10,SCH0282
INSP02691,1.0,1.0,1.0,1.0,1.0,Krishna Mukhopadhyay,,2026-01-16,SCH0084
INSP01486,1.0,0.0,1.0,,1.0,Caleb Sha,Needs repair,2026-01-19,SCH0210
INSP02661,1.0,1.0,1.0,0.0,1.0,Netra Tiwari,Needs repair,2025-09-06,SCH0555
INSP00961,1.0,1.0,1.0,0.0,0.0,Aadi Kuruvilla,Toilets locked,2025-04-23,SCH0355
INSP01571,1.0,1.0,1.0,0.0,0.0,Damini Iyengar,Needs repair,2026-02-15,SCH0236
INSP02774,1.0,0.0,0.0,1.0,1.0,,Good condition,2026-03-02,SCH0534
INSP01896,1.0,1.0,1.0,0.0,1.0,Naveen Narain,Needs repair,2025-07-22,SCH0507
INSP02732,0.0,0.0,1.0,1.0,1.0,Dayamai Goyal,Good condition,2026-03-17,SCH0156
INSP02147,1.0,1.0,1.0,1.0,0.0,Ayushman Dixit,No remarks,2025-05-11,SCH0367
INSP00805,,1.0,1.0,1.0,1.0,,Needs repair,2025-11-25,SCH0174
INSP01752,,1.0,,1.0,0.0,Abha Thakur,,2026-01-31,SCH0229
INSP02455,1.0,1.0,1.0,1.0,0.0,,Needs repair,2025-10-27,SCH0439
INSP00503,0.0,1.0,1.0,0.0,0.0,Krishna Dave,Toilets locked,2026-03-21,SCH0389
INSP02978,,1.0,1.0,0.0,0.0,Kamya Goswami,Needs repair,2026-01-29,SCH0039
INSP00780,1.0,0.0,1.0,,1.0,Balveer Sani,Toilets locked,2025-06-06,SCH0295
INSP01864,0.0,1.0,1.0,0.0,0.0,Aditya Ganguly,,2025-05-16,SCH0221
INSP00201,1.0,1.0,1.0,0.0,0.0,,Good condition,2025-05-17,SCH0024
INSP02183,1.0,1.0,,1.0,1.0,Niharika De,Average,2025-05-20,SCH0267
INSP02089,,1.0,0.0,0.0,0.0,Eesha Minhas,,2026-02-19,SCH0557
INSP02279,1.0,1.0,1.0,1.0,,Jonathan Bava,No remarks,2025-07-18,SCH0443
INSP01797,1.0,1.0,1.0,,1.0,Anthony Mani,Good condition,2025-08-19,SCH0267
INSP00379,1.0,0.0,1.0,,0.0,Aarini Nagy,Good condition,2025-09-17,SCH0024
INSP02337,1.0,,1.0,0.0,1.0,Chatresh Datta,,2025-08-01,SCH0355
INSP00419,1.0,1.0,0.0,1.0,1.0,Tanveer Vala,Good condition,2025-07-07,SCH0522
INSP01699,0.0,1.0,0.0,1.0,0.0,,,2025-07-28,SCH0012
INSP00392,1.0,1.0,1.0,,1.0,Orinder Nanda,Needs repair,2025-09-25,SCH0403
INSP02641,0.0,1.0,0.0,0.0,1.0,Baghyawati Johal,Toilets locked,2026-07-03,SCH0233
INSP01523,0.0,1.0,0.0,1.0,0.0,Frado Chandran,Needs repair,2025-10-06,SCH0463
INSP01163,1.0,1.0,1.0,0.0,0.0,Xiti Chandra,Needs repair,2025-10-12,SCH0377
INSP01496,1.0,1.0,1.0,0.0,0.0,Umang Raman,,2025-04-20,SCH0300
INSP02696,1.0,1.0,1.0,0.0,0.0,Saumya Buch,Average,2025-11-14,SCH0159
INSP02028,1.0,1.0,1.0,1.0,1.0,Falak Patil,,2025-09-03,SCH0104
INSP01153,1.0,1.0,1.0,1.0,1.0,Bimala Hayer,Average,2025-10-21,SCH0049
INSP01368,1.0,0.0,1.0,0.0,0.0,Radha Tara,Good condition,2025-05-12,SCH0132
INSP02569,0.0,0.0,1.0,0.0,1.0,Warinder Chatterjee,,2026-03-25,SCH0148
INSP00065,1.0,1.0,1.0,1.0,0.0,Aarna Kala,,2025-11-26,SCH0368
INSP02063,0.0,1.0,1.0,1.0,1.0,Brijesh Sule,Needs repair,2026-02-06,SCH0136
