procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status
MDM003332,2025-03-10,SCH0494,goyal enterprises,oil,33.9,KG,1794.0,Pending
MDM006405,2025-12-05,SCH0386,Kumar General Store,Lentils,33.9,KG,4959.0,Due
MDM008896,2025-12-15,SCH0217,goyal mill,atta,33.9,KG,1785.0,Pending
MDM002097,2025-07-31,SCH0249,Sharma Traders,Wheat,33.9,KG,819.0,Cleared
MDM010373,2026-02-28,SCH0129,sharma & sons,Wheat,33.9,KG,1794.0,Pending
MDM008000,2026-02-23,SCH0333,kumar & co.,Rice,20.4,KG,1794.0,Due
MDM005018,2025-07-31,SCH0353,goyal enterprises,Lentils,33.9,KG,1794.0,Cleared
MDM008739,2025-07-10,SCH0020,sharma & sons,Rice,33.9,KG,2116.0,Cleared
MDM001450,2025-07-23,SCH0550,sharma & sons,Wheat,31.9,KG,957.0,Cleared
MDM006901,2025-09-12,SCH0551,Singh Brothers,Lentils,33.9,KG,4986.0,Pending
MDM002611,2025-08-12,SCH0435,s. agro works,Rice,33.9,KG,1984.0,Due
MDM001901,2025-04-19,SCH0318,singh agro,Lentils,33.9,KG,945.0,Due
MDM008187,2025-07-06,SCH0509,Singh Brothers,mustard oil,33.9,KG,2532.0,Cleared
MDM003921,2025-01-06,SCH0278,singh agro,cooking oil,33.9,KG,2160.0,Due
MDM002758,2025-08-28,SCH0482,Sharma Traders,Rice,33.9,KG,524.0,Due
MDM006398,2025-04-01,SCH0248,kumar & co.,Wheat,33.9,KG,798.0,Paid
MDM010708,2025-10-11,SCH0371,s. agro works,Lentils,19.2,KG,1728.0,Due
MDM002098,2026-02-20,SCH0388,goyal mill,cooking oil,33.9,KG,5904.0,Due
MDM008330,2025-07-28,SCH0251,Goyal Rice Mill,oil,33.9,KG,1794.0,Due
MDM011676,2025-12-14,SCH0238,Sharma Traders,mustard oil,33.9,KG,6996.0,Due
MDM005625,2025-04-29,SCH0332,Kumar General Store,oil,17.2,KG,2064.0,Cleared
MDM009029,2025-09-09,SCH0092,sharma & sons,Rice,33.9,KG,1172.0,Paid
MDM003472,2025-11-08,SCH0229,goyal enterprises,Rice,33.9,KG,1794.0,Paid
MDM008267,2026-02-08,SCH0379,Kumar Supplies,Lentils,33.9,KG,3591.0,Paid
MDM002172,2025-04-10,SCH0520,sharma & sons,cooking oil,33.9,KG,1794.0,Cleared
MDM011402,2026-03-22,SCH0181,Sharma Traders,Lentils,33.9,KG,3420.0,Paid
MDM011343,2026-02-14,SCH0214,Singh Brothers,Wheat,33.9,KG,987.0,Pending
MDM008591,2025-04-03,SCH0091,sharma & sons,Rice,33.9,KG,2296.0,Paid
MDM002011,2025-08-27,SCH0297,Sharma Traders,mustard oil,33.9,KG,1794.0,Pending
MDM001284,2025-08-29,SCH0159,singh agro,atta,33.9,KG,1794.0,Paid
MDM011884,2025-12-19,SCH0338,s. agro works,atta,33.9,KG,693.0,Cleared
MDM001020,2025-12-04,SCH0124,goyal enterprises,Rice,55.0,KG,2200.0,Paid
MDM009519,2025-06-21,SCH0562,goyal mill,Rice,33.9,KG,1794.0,Pending
MDM008668,2026-03-01,SCH0026,kumar & co.,Lentils,31.0,KG,2790.0,Cleared
MDM002811,2025-07-10,SCH0306,singh agro,Wheat,17.4,KG,1794.0,Paid
MDM010661,2025-11-04,SCH0349,Sharma Traders,Wheat,33.9,KG,1218.0,Pending
MDM001652,2025-04-07,SCH0245,Singh Brothers,oil,33.9,KG,1794.0,Paid
MDM011885,2025-09-09,SCH0482,Goyal Rice Mill,Rice,33.9,KG,1794.0,Paid
MDM001170,2025-07-30,SCH0463,singh agro,Wheat,33.9,KG,1695.0,Cleared
MDM009399,2025-11-06,SCH0048,Kumar General Store,mustard oil,33.9,KG,1794.0,Pending
MDM006257,2025-07-19,SCH0072,sharma & sons,Wheat,33.9,KG,1794.0,Paid
MDM005470,2025-04-08,SCH0481,Singh Brothers,mustard oil,33.9,KG,1794.0,Pending
MDM011328,2025-04-23,SCH0337,s. agro works,Lentils,33.9,KG,1404.0,Pending
MDM000868,2026-03-18,SCH0262,sharma & sons,Wheat,33.9,KG,1794.0,Pending
MDM005094,2025-09-23,SCH0164,Sharma Traders,sarson tel,11.9,KG,1428.0,Paid
MDM005434,2025-08-21,SCH0216,kumar & co.,Pulses,33.9,KG,972.0,Pending
MDM000542,2025-06-07,SCH0458,goyal enterprises,Wheat,33.9,KG,1794.0,Paid
MDM009325,2026-01-19,SCH0115,singh agro,mustard oil,33.9,KG,4080.0,Due
MDM006355,2025-12-15,SCH0080,kumar & co.,cooking oil,33.9,KG,4332.0,Paid
MDM011534,2026-01-13,SCH0556,sharma & sons,sarson tel,33.9,KG,1794.0,Paid
MDM003391,2025-08-26,SCH0550,Singh Brothers,atta,33.9,KG,1794.0,Due
MDM009935,2025-04-21,SCH0241,goyal enterprises,Lentils,33.9,KG,927.0,Paid
MDM003960,2026-02-22,SCH0218,goyal enterprises,oil,33.9,KG,4380.0,Pending
MDM006644,2025-08-30,SCH0060,singh agro,Lentils,33.9,KG,1773.0,Pending
MDM006842,2025-09-02,SCH0178,singh agro,Lentils,49.8,KG,4482.0,Due
MDM010235,2025-05-23,SCH0171,goyal enterprises,Wheat,33.9,KG,504.0,Pending
MDM003587,2025-04-04,SCH0565,Sharma Traders,sarson tel,33.9,KG,5160.0,Paid
MDM009980,2026-02-14,SCH0577,singh agro,oil,17.5,KG,2100.0,Pending
MDM002564,2025-11-27,SCH0013,Sharma Traders,Pulses,33.9,KG,1449.0,Paid
MDM005037,2025-12-17,SCH0061,Goyal Rice Mill,sarson tel,33.9,KG,2352.0,Pending
MDM001081,2025-11-07,SCH0376,kumar & co.,Pulses,33.9,KG,1794.0,Pending
MDM005892,2026-02-24,SCH0436,singh agro,Wheat,33.9,KG,1794.0,Paid
MDM004967,2025-06-21,SCH0025,Kumar General Store,sarson tel,33.9,KG,3708.0,Cleared
MDM002024,2025-04-15,SCH0524,Kumar General Store,atta,33.9,KG,420.0,Pending
MDM011095,2025-05-15,SCH0250,singh agro,atta,33.9,KG,1296.0,Paid
MDM007910,2025-09-25,SCH0444,kumar & co.,Lentils,33.9,KG,3087.0,Paid
MDM010778,2026-01-02,SCH0255,Sharma Traders,cooking oil,33.9,KG,1794.0,Due
MDM007322,2025-06-05,SCH0513,Goyal Rice Mill,Rice,33.9,KG,1794.0,Due
MDM000227,2026-11-02,SCH0073,s. agro works,Lentils,33.9,KG,1593.0,Cleared
MDM001014,2025-06-25,SCH0589,Singh Brothers,Rice,23.6,KG,944.0,Paid
MDM001930,2026-02-25,SCH0114,goyal mill,Lentils,33.9,KG,3123.0,Pending
MDM010356,2025-05-24,SCH0082,Kumar Supplies,Lentils,33.9,KG,1794.0,Due
MDM005252,2025-12-01,SCH0374,Sharma Traders,mustard oil,33.9,KG,6144.0,Paid
MDM009597,2026-03-09,SCH0070,kumar & co.,Rice,33.9,KG,1794.0,Cleared
MDM002180,2025-06-01,SCH0351,goyal mill,Lentils,57.2,KG,5148.0,Paid
MDM000698,2026-02-20,SCH0197,Goyal Rice Mill,Lentils,33.9,KG,1794.0,Due
MDM001125,2025-07-01,SCH0269,Kumar Supplies,cooking oil,33.9,KG,1944.0,Due
MDM007379,2025-10-23,SCH0281,Sharma Traders,Pulses,33.9,KG,3015.0,Pending
MDM010132,2025-07-25,SCH0492,goyal enterprises,Lentils,29.3,KG,1794.0,Pending
MDM005111,2025-07-10,SCH0449,goyal mill,Wheat,38.0,KG,1140.0,Cleared
MDM007903,2025-12-31,SCH0570,Kumar General Store,mustard oil,32.9,KG,3948.0,Paid
MDM001779,2025-10-23,SCH0081,sharma & sons,Lentils,33.9,KG,1683.0,Paid
MDM010184,2025-08-13,SCH0325,Sharma Traders,Lentils,33.9,KG,2808.0,Pending
MDM002635,2025-09-17,SCH0363,Sharma Traders,Rice,26.6,KG,1794.0,Pending
MDM007545,2025-04-18,SCH0596,singh agro,Rice,33.9,KG,1056.0,Cleared
MDM007605,2025-12-07,SCH0503,Kumar Supplies,oil,33.9,KG,6456.0,Pending
MDM003490,2025-05-01,SCH0340,Sharma Traders,Wheat,33.9,KG,1356.0,Paid
MDM001038,2025-10-02,SCH0139,Singh Brothers,cooking oil,33.9,KG,6564.0,Cleared
MDM010098,2025-11-08,SCH0430,goyal mill,oil,16.3,KG,1956.0,Paid
MDM008506,2025-08-06,SCH0125,Sharma Traders,Rice,33.9,KG,1140.0,Pending
MDM002650,2026-10-01,SCH0354,Singh Brothers,Wheat,34.5,KG,1035.0,Pending
MDM002980,2026-03-25,SCH0038,Singh Brothers,Pulses,33.9,KG,1794.0,Paid
MDM002548,2025-07-13,SCH0222,goyal enterprises,Lentils,33.9,KG,1794.0,Paid
MDM005133,2025-11-22,SCH0563,kumar & co.,Rice,33.9,KG,1794.0,Cleared
MDM002160,2025-08-30,SCH0223,Kumar Supplies,Rice,33.9,KG,1316.0,Pending
MDM009115,2026-02-14,SCH0163,kumar & co.,Lentils,33.9,KG,1794.0,Pending
MDM006446,2026-02-28,SCH0435,Goyal Rice Mill,Rice,33.9,KG,1794.0,Cleared
MDM003968,2025-07-04,SCH0049,goyal mill,Lentils,33.9,KG,1728.0,Paid
MDM001429,2025-07-09,SCH0144,Goyal Rice Mill,Rice,33.9,KG,2300.0,Paid
MDM010391,2025-06-11,SCH0367,Singh Brothers,Wheat,33.9,KG,1563.0,Due
MDM002521,2025-07-18,SCH0050,goyal enterprises,Wheat,33.9,KG,1497.0,Pending
MDM008034,2025-11-28,SCH0127,sharma & sons,Wheat,33.9,KG,1794.0,Paid
MDM010663,2025-06-14,SCH0467,goyal enterprises,Rice,35.5,KG,1420.0,Cleared
MDM000449,2025-08-13,SCH0167,s. agro works,Rice,33.9,KG,1794.0,Paid
MDM011417,2026-03-10,SCH0009,goyal enterprises,mustard oil,31.1,KG,3732.0,Paid
MDM009477,2026-03-03,SCH0238,singh agro,sarson tel,33.9,KG,1794.0,Due
MDM005996,2025-07-28,SCH0163,kumar & co.,cooking oil,33.9,KG,4800.0,Paid
MDM009923,2026-02-02,SCH0150,kumar & co.,Rice,39.2,KG,1794.0,Pending
MDM003728,2025-10-11,SCH0008,Singh Brothers,Wheat,33.9,KG,1155.0,Paid
MDM007354,2025-12-28,SCH0571,goyal mill,Wheat,14.5,KG,435.0,Paid
MDM008554,2025-08-13,SCH0085,Sharma Traders,cooking oil,33.9,KG,1794.0,Pending
MDM006280,2026-03-22,SCH0417,Sharma Traders,oil,33.9,KG,1794.0,Paid
MDM011038,2025-01-08,SCH0233,goyal mill,Rice,33.9,KG,1792.0,Paid
MDM007296,2025-04-29,SCH0339,Singh Brothers,Rice,33.9,KG,1794.0,Paid
MDM009497,2025-10-09,SCH0102,Kumar General Store,sarson tel,33.9,KG,1794.0,Cleared
MDM006252,2025-06-21,SCH0197,Sharma Traders,Rice,33.9,KG,1296.0,Due
MDM005927,2025-12-12,SCH0320,goyal enterprises,Rice,33.9,KG,2376.0,Paid
MDM002461,2025-11-23,SCH0494,goyal mill,Wheat,28.2,KG,846.0,Paid
MDM000023,2025-06-25,SCH0216,singh agro,sarson tel,33.9,KG,5148.0,Paid
MDM002067,2026-03-17,SCH0439,Kumar Supplies,Wheat,33.9,KG,1758.0,Pending
MDM001654,2025-06-21,SCH0078,Goyal Rice Mill,Wheat,33.9,KG,504.0,Pending
MDM008895,2025-07-13,SCH0085,Singh Brothers,cooking oil,33.9,KG,3372.0,Paid
MDM008707,2025-07-29,SCH0284,singh agro,Lentils,33.9,KG,1794.0,Due
MDM001377,2026-03-19,SCH0524,singh agro,Wheat,33.9,KG,690.0,Due
MDM001725,2025-12-22,SCH0192,Singh Brothers,Wheat,33.9,KG,612.0,Due
MDM003755,2025-12-08,SCH0301,Singh Brothers,Lentils,33.9,KG,1548.0,Pending
MDM008653,2025-04-23,SCH0301,Kumar General Store,sarson tel,32.1,KG,1794.0,Pending
MDM004184,2025-12-18,SCH0007,s. agro works,Rice,33.9,KG,1948.0,Due
MDM004083,2026-01-26,SCH0460,Sharma Traders,Rice,33.9,KG,480.0,Due
MDM009679,2025-08-22,SCH0376,kumar & co.,Wheat,33.9,KG,804.0,Paid
MDM008475,2025-08-29,SCH0086,goyal mill,mustard oil,33.9,KG,4992.0,Paid
MDM006580,2025-04-28,SCH0057,Sharma Traders,Lentils,33.9,KG,1794.0,Pending
MDM004559,2025-08-24,SCH0389,Kumar Supplies,Wheat,33.9,KG,522.0,Due
MDM003538,2025-09-17,SCH0144,s. agro works,oil,33.9,KG,1794.0,Due
MDM007004,2025-09-21,SCH0315,Sharma Traders,sarson tel,33.9,KG,2376.0,Paid
MDM009561,2025-09-23,SCH0327,Sharma Traders,cooking oil,33.9,KG,1794.0,Pending
MDM011703,2025-04-20,SCH0171,Kumar General Store,Wheat,37.0,KG,1794.0,Cleared
MDM011271,2025-06-02,SCH0129,sharma & sons,Rice,26.7,KG,1068.0,Due
MDM008790,2025-04-06,SCH0234,Kumar General Store,Rice,33.9,KG,1604.0,Due
MDM000647,2025-04-27,SCH0157,Singh Brothers,sarson tel,33.9,KG,3324.0,Paid
MDM006382,2026-02-18,SCH0104,kumar & co.,mustard oil,44.7,KG,1794.0,Paid
MDM007528,2025-11-20,SCH0220,Kumar General Store,Wheat,33.9,KG,1092.0,Paid
MDM007166,2026-03-13,SCH0588,Kumar Supplies,Rice,33.9,KG,2212.0,Cleared
MDM011545,2025-10-09,SCH0091,Singh Brothers,mustard oil,33.9,KG,5112.0,Due
MDM007698,2025-04-03,SCH0093,kumar & co.,Wheat,33.9,KG,1026.0,Paid
MDM011622,2026-03-14,SCH0140,kumar & co.,oil,33.9,KG,2076.0,Paid
MDM004876,2025-09-09,SCH0334,goyal mill,Lentils,33.9,KG,1053.0,Due
MDM010615,2025-12-11,SCH0278,Sharma Traders,Rice,33.9,KG,928.0,Paid
MDM005342,2026-06-03,SCH0067,kumar & co.,Wheat,33.9,KG,351.0,Pending
MDM011168,2025-04-30,SCH0224,Goyal Rice Mill,cooking oil,33.9,KG,1794.0,Paid
MDM007032,2025-08-27,SCH0363,Kumar Supplies,Lentils,33.9,KG,1665.0,Paid
MDM002161,2026-05-03,SCH0308,kumar & co.,Rice,33.9,KG,1794.0,Paid
MDM000686,2025-11-22,SCH0122,kumar & co.,Wheat,33.9,KG,1794.0,Paid
MDM002462,2025-09-24,SCH0451,Singh Brothers,Lentils,24.2,KG,1794.0,Pending
MDM007129,2025-07-27,SCH0284,Singh Brothers,Wheat,33.9,KG,1794.0,Paid
MDM006268,2025-06-15,SCH0263,Sharma Traders,Rice,33.9,KG,1220.0,Cleared
MDM004942,2025-06-08,SCH0353,Sharma Traders,Rice,33.9,KG,1020.0,Paid
MDM005947,2025-04-30,SCH0068,Sharma Traders,Rice,33.9,KG,2248.0,Paid
MDM004584,2025-06-05,SCH0414,goyal enterprises,atta,33.9,KG,420.0,Paid
MDM005785,2025-07-16,SCH0537,Sharma Traders,Rice,33.9,KG,1794.0,Cleared
MDM007570,2025-06-27,SCH0083,Sharma Traders,Lentils,41.2,KG,3708.0,Pending
MDM011073,2025-10-02,SCH0292,singh agro,mustard oil,33.9,KG,6684.0,Due
MDM000522,2026-01-08,SCH0088,singh agro,Rice,33.9,KG,848.0,Paid
MDM008715,2025-04-22,SCH0337,Singh Brothers,Rice,33.9,KG,1608.0,Pending
MDM011029,2025-11-05,SCH0083,Kumar Supplies,Wheat,33.9,KG,1794.0,Cleared
MDM003984,2025-08-23,SCH0434,Kumar Supplies,Lentils,33.9,KG,4689.0,Due
MDM011818,2025-10-19,SCH0302,goyal enterprises,Wheat,33.9,KG,1794.0,Pending
MDM000781,2025-10-29,SCH0071,Sharma Traders,cooking oil,33.9,KG,5580.0,Paid
MDM010149,2025-11-19,SCH0500,goyal mill,Rice,33.9,KG,2196.0,Paid
MDM005608,2026-03-01,SCH0371,s. agro works,Rice,51.2,KG,2048.0,Pending
MDM005979,2026-01-20,SCH0484,Sharma Traders,Rice,33.9,KG,1060.0,Paid
MDM008844,2025-05-07,SCH0258,Kumar General Store,Rice,33.9,KG,1794.0,Paid
MDM003748,2026-03-14,SCH0419,Sharma Traders,Lentils,33.9,KG,1794.0,Pending
MDM002197,2025-12-13,SCH0513,goyal mill,Wheat,33.9,KG,1794.0,Pending
MDM008562,2025-07-25,SCH0125,Kumar Supplies,sarson tel,33.9,KG,1794.0,Paid
MDM004286,2025-08-12,SCH0497,Sharma Traders,mustard oil,33.9,KG,1794.0,Pending
MDM008570,2025-12-22,SCH0101,sharma & sons,mustard oil,33.9,KG,3684.0,Cleared
MDM009833,2025-07-01,SCH0134,goyal enterprises,Pulses,23.5,KG,1794.0,Paid
MDM009806,2025-08-12,SCH0259,Sharma Traders,Rice,33.9,KG,1456.0,Cleared
MDM006980,2025-12-27,SCH0206,goyal mill,oil,33.9,KG,1794.0,Paid
MDM001828,2026-02-06,SCH0205,sharma & sons,Wheat,33.9,KG,528.0,Paid
MDM009155,2025-04-02,SCH0240,Singh Brothers,Lentils,43.4,KG,1794.0,Pending
MDM011956,2025-07-26,SCH0338,Kumar General Store,Rice,33.9,KG,1794.0,Paid
MDM002377,2025-07-31,SCH0520,Sharma Traders,cooking oil,33.9,KG,1794.0,Paid
MDM008552,2025-10-08,SCH0498,sharma & sons,Rice,33.9,KG,1794.0,Paid
MDM003840,2025-12-30,SCH0015,goyal enterprises,Lentils,33.9,KG,1794.0,Paid
MDM001247,2025-09-09,SCH0462,sharma & sons,Rice,33.9,KG,1612.0,Pending
MDM007505,2026-03-31,SCH0593,Singh Brothers,Rice,33.9,KG,1808.0,Cleared
MDM006512,2025-08-19,SCH0509,kumar & co.,Wheat,33.9,KG,393.0,Cleared
MDM011302,2025-10-26,SCH0301,Kumar Supplies,Rice,33.9,KG,2324.0,Paid
MDM005440,2026-05-03,SCH0382,sharma & sons,Lentils,33.9,KG,1794.0,Due
MDM011416,2026-02-24,SCH0228,kumar & co.,Wheat,33.9,KG,375.0,Paid
MDM008965,2026-01-17,SCH0539,kumar & co.,mustard oil,33.9,KG,1794.0,Due
MDM005511,2026-03-10,SCH0481,goyal enterprises,Lentils,33.9,KG,4149.0,Pending
MDM005331,2025-05-30,SCH0183,Kumar General Store,Pulses,33.9,KG,3996.0,Pending
MDM004532,2025-11-14,SCH0013,Kumar Supplies,Pulses,33.9,KG,2232.0,Cleared
MDM009867,2025-12-19,SCH0281,goyal enterprises,sarson tel,33.9,KG,4692.0,Paid
MDM000366,2025-06-08,SCH0506,goyal mill,mustard oil,33.9,KG,1452.0,Cleared
MDM000148,2025-11-25,SCH0386,Sharma Traders,mustard oil,15.0,KG,1794.0,Due
MDM001669,2025-11-29,SCH0141,s. agro works,oil,33.9,KG,1794.0,Paid
MDM010925,2025-09-01,SCH0276,Kumar General Store,Lentils,33.9,KG,5157.0,Paid
MDM007651,2026-01-12,SCH0485,Singh Brothers,Wheat,25.0,KG,750.0,Paid
MDM008600,2025-06-20,SCH0266,Kumar Supplies,Lentils,33.9,KG,3852.0,Due
MDM007789,2025-09-03,SCH0022,singh agro,Lentils,33.9,KG,1794.0,Paid
MDM003457,2025-12-15,SCH0307,goyal enterprises,Rice,33.9,KG,1400.0,Pending
MDM003272,2025-04-16,SCH0114,goyal enterprises,Wheat,11.7,KG,351.0,Due
MDM004941,2025-07-31,SCH0229,singh agro,Pulses,33.9,KG,1794.0,Paid
MDM009224,2025-04-18,SCH0330,singh agro,Rice,33.9,KG,1212.0,Due
MDM006231,2025-04-24,SCH0109,goyal mill,Rice,33.9,KG,1794.0,Paid
MDM010998,2025-06-17,SCH0415,sharma & sons,Wheat,33.9,KG,378.0,Paid
MDM011565,2025-05-02,SCH0472,s. agro works,cooking oil,33.9,KG,2256.0,Paid
MDM009048,2025-07-12,SCH0315,Kumar Supplies,Lentils,33.9,KG,1794.0,Paid
MDM003927,2025-04-25,SCH0580,Sharma Traders,oil,33.9,KG,4596.0,Paid
MDM008081,2026-03-02,SCH0123,s. agro works,Rice,33.9,KG,1740.0,Cleared
MDM000079,2025-08-07,SCH0067,Goyal Rice Mill,oil,33.9,KG,3204.0,Paid
MDM007089,2026-03-31,SCH0295,goyal enterprises,Wheat,33.9,KG,1794.0,Pending
MDM002248,2026-01-06,SCH0044,Sharma Traders,cooking oil,18.1,KG,2172.0,Pending
MDM010190,2025-09-14,SCH0102,goyal enterprises,sarson tel,33.9,KG,4920.0,Cleared
MDM010230,2025-12-11,SCH0445,Sharma Traders,sarson tel,33.9,KG,5544.0,Pending
MDM007452,2025-05-22,SCH0495,sharma & sons,cooking oil,33.9,KG,2004.0,Paid
MDM008981,2025-12-31,SCH0387,singh agro,oil,33.9,KG,1416.0,Pending
MDM002280,2025-08-23,SCH0154,sharma & sons,Rice,33.9,KG,2332.0,Cleared
MDM008124,2026-01-21,SCH0368,Sharma Traders,Rice,33.9,KG,1088.0,Pending
MDM003898,2025-12-14,SCH0200,Sharma Traders,Rice,33.9,KG,1794.0,Pending
MDM009952,2025-05-24,SCH0415,Sharma Traders,Pulses,33.9,KG,1794.0,Pending
MDM007178,2025-11-04,SCH0250,Singh Brothers,mustard oil,33.9,KG,1794.0,Paid
MDM009313,2025-05-02,SCH0014,Kumar General Store,Rice,33.9,KG,1292.0,Paid
MDM011683,2026-01-29,SCH0220,Sharma Traders,Rice,33.9,KG,1794.0,Cleared
MDM003632,2025-11-29,SCH0394,Kumar Supplies,Wheat,33.9,KG,816.0,Paid
MDM010652,2026-03-07,SCH0372,s. agro works,Pulses,33.9,KG,1794.0,Paid
MDM006273,2025-04-17,SCH0319,singh agro,Lentils,33.9,KG,1794.0,Paid
MDM008617,2025-05-14,SCH0508,sharma & sons,sarson tel,33.9,KG,5568.0,Due
MDM000393,2025-10-01,SCH0054,Goyal Rice Mill,cooking oil,52.6,KG,6312.0,Cleared
MDM003192,2026-01-20,SCH0156,Kumar Supplies,Rice,33.9,KG,1794.0,Cleared
MDM000017,2026-03-03,SCH0544,Singh Brothers,Rice,30.9,KG,1794.0,Paid
MDM004201,2025-11-14,SCH0363,sharma & sons,sarson tel,40.4,KG,1794.0,Pending
MDM002673,2025-11-24,SCH0422,Kumar General Store,Lentils,33.9,KG,1794.0,Paid
MDM006165,2025-06-03,SCH0498,s. agro works,Rice,33.9,KG,1064.0,Due
MDM003494,2025-12-11,SCH0574,Goyal Rice Mill,Wheat,33.9,KG,738.0,Paid
MDM009652,2025-11-18,SCH0390,Sharma Traders,Pulses,33.9,KG,3348.0,Paid
MDM007395,2025-05-07,SCH0507,Singh Brothers,Pulses,33.9,KG,1794.0,Cleared
MDM004840,2026-01-20,SCH0205,Goyal Rice Mill,Wheat,33.9,KG,1794.0,Paid
MDM000594,2025-06-23,SCH0304,sharma & sons,oil,33.9,KG,2604.0,Paid
MDM008738,2026-03-18,SCH0205,Sharma Traders,Rice,33.9,KG,1680.0,Pending
MDM005828,2026-03-05,SCH0222,sharma & sons,Lentils,55.5,KG,4995.0,Pending
MDM007962,2025-05-03,SCH0151,sharma & sons,oil,33.9,KG,3192.0,Pending
MDM005888,2025-08-15,SCH0364,Goyal Rice Mill,Lentils,33.9,KG,4680.0,Pending
MDM002356,2025-10-06,SCH0435,Goyal Rice Mill,Rice,33.9,KG,1656.0,Pending
MDM006037,2025-12-09,SCH0210,goyal mill,cooking oil,33.9,KG,2784.0,Paid
MDM004799,2025-11-18,SCH0561,goyal mill,Wheat,33.9,KG,1632.0,Due
MDM010682,2025-04-01,SCH0594,singh agro,Wheat,33.9,KG,1794.0,Cleared
MDM004593,2025-06-11,SCH0511,kumar & co.,Rice,33.9,KG,464.0,Due
MDM008657,2025-07-09,SCH0187,s. agro works,Rice,19.8,KG,792.0,Paid
MDM000164,2026-01-19,SCH0309,Sharma Traders,cooking oil,42.2,KG,5064.0,Paid
MDM011442,2025-06-27,SCH0519,kumar & co.,Rice,12.2,KG,488.0,Cleared
MDM011657,2026-01-28,SCH0056,Sharma Traders,Pulses,33.9,KG,2475.0,Due
MDM007381,2026-01-10,SCH0576,s. agro works,Wheat,33.1,KG,993.0,Due
MDM006357,2025-06-05,SCH0021,sharma & sons,Lentils,33.9,KG,3015.0,Paid
MDM009093,2025-11-23,SCH0177,Sharma Traders,Wheat,33.9,KG,459.0,Due
MDM005543,2025-04-13,SCH0321,s. agro works,Rice,22.7,KG,908.0,Cleared
MDM006008,2026-01-08,SCH0090,singh agro,Rice,33.9,KG,1794.0,Paid
MDM007994,2025-09-13,SCH0119,goyal enterprises,Rice,33.9,KG,1684.0,Pending
MDM007639,2025-04-03,SCH0108,sharma & sons,sarson tel,33.9,KG,1794.0,Pending
MDM006794,2025-07-31,SCH0179,Singh Brothers,Rice,33.9,KG,1794.0,Due
MDM007759,2025-07-15,SCH0257,Sharma Traders,Rice,33.9,KG,1720.0,Pending
MDM004838,2025-10-21,SCH0260,Sharma Traders,Rice,33.9,KG,1794.0,Cleared
MDM002294,2025-05-28,SCH0526,sharma & sons,Lentils,33.9,KG,1773.0,Cleared
MDM006549,2025-06-19,SCH0259,Sharma Traders,cooking oil,33.9,KG,1212.0,Paid
MDM007899,2025-07-08,SCH0486,s. agro works,Wheat,33.9,KG,1794.0,Pending
MDM004482,2025-12-30,SCH0222,singh agro,Rice,33.9,KG,1172.0,Paid
MDM003717,2025-11-06,SCH0257,Goyal Rice Mill,cooking oil,33.9,KG,1794.0,Cleared
MDM006141,2025-10-28,SCH0541,Kumar General Store,Wheat,33.9,KG,309.0,Due
MDM009957,2025-07-24,SCH0552,singh agro,oil,33.9,KG,4140.0,Cleared
MDM001550,2026-04-01,SCH0325,s. agro works,mustard oil,33.9,KG,6072.0,Pending
MDM002045,2025-08-11,SCH0122,Singh Brothers,Wheat,55.9,KG,1677.0,Paid
MDM000768,2026-01-13,SCH0233,Kumar Supplies,Lentils,33.9,KG,4563.0,Due
MDM005694,2026-03-02,SCH0522,s. agro works,Rice,33.9,KG,884.0,Cleared
MDM007871,2025-11-18,SCH0153,Kumar General Store,Wheat,33.9,KG,1224.0,Pending
MDM009701,2025-04-05,SCH0210,sharma & sons,Rice,33.9,KG,784.0,Due
MDM007858,2025-08-24,SCH0344,Singh Brothers,atta,33.9,KG,1794.0,Cleared
MDM003303,2025-07-31,SCH0587,Sharma Traders,Pulses,33.9,KG,4464.0,Paid
MDM004518,2026-02-25,SCH0263,s. agro works,Lentils,33.9,KG,1863.0,Paid
MDM011206,2026-03-29,SCH0302,goyal enterprises,Wheat,33.9,KG,1554.0,Pending
MDM009981,2025-07-26,SCH0131,Sharma Traders,Lentils,53.4,KG,1794.0,Due
MDM003293,2026-02-21,SCH0116,Sharma Traders,sarson tel,33.9,KG,4548.0,Pending
MDM009012,2025-07-01,SCH0561,singh agro,Rice,33.9,KG,872.0,Paid
MDM001404,2025-07-29,SCH0329,kumar & co.,Wheat,33.9,KG,1746.0,Paid
MDM001383,2025-08-20,SCH0121,Sharma Traders,cooking oil,33.9,KG,1794.0,Cleared
MDM006929,2025-07-12,SCH0166,Singh Brothers,Pulses,33.9,KG,3501.0,Pending
MDM005672,2025-09-18,SCH0055,Kumar General Store,Lentils,33.9,KG,1794.0,Paid
MDM001639,2025-10-27,SCH0459,Kumar Supplies,Lentils,33.9,KG,5274.0,Pending
MDM006908,2025-11-15,SCH0085,goyal enterprises,Rice,33.9,KG,1794.0,Due
MDM008592,2026-01-21,SCH0577,goyal enterprises,Lentils,33.9,KG,2403.0,Paid
MDM006407,2025-11-07,SCH0425,goyal enterprises,atta,33.9,KG,657.0,Paid
MDM009075,2026-01-27,SCH0067,Kumar Supplies,atta,33.9,KG,465.0,Pending
MDM001180,2026-02-09,SCH0378,Sharma Traders,atta,33.9,KG,1794.0,Cleared
