record_id,grade,total_students,present_students,marked_by,attendance_count_anomaly,attendance_rate,date,day_of_week,is_sunday,proxy_attendance_flag,school_id,teacher_present
ATT0001130,4,258,276,Headmaster,True,106.9767441860465,2025-10-15,Wednesday,False,False,SCH0151,1.0
ATT0000732,8,94,71,Admin,False,75.53191489361703,2025-12-25,Thursday,False,False,SCH0144,1.0
ATT0011111,4,218,159,Clerk,False,72.93577981651376,2025-06-26,Thursday,False,False,SCH0092,1.0
ATT0015820,4,279,279,Admin,False,100.0,2025-06-15,Sunday,True,True,SCH0550,1.0
ATT0003085,4,123,105,,False,85.36585365853658,2025-05-10,Saturday,False,False,SCH0267,1.0
ATT0015001,8,211,150,Headmaster,False,71.09004739336493,2025-07-19,Saturday,False,False,SCH0245,1.0
ATT0007298,6,180,126,Admin,False,70.0,2025-06-25,Wednesday,False,False,SCH0224,1.0
ATT0004589,2,231,222,Clerk,False,96.1038961038961,2025-08-09,Saturday,False,False,SCH0311,
ATT0012497,1,87,66,Headmaster,False,75.86206896551724,2026-01-30,Friday,False,False,SCH0159,1.0
,4,206,146,,False,70.87378640776699,2026-02-02,Monday,False,False,SCH0595,1.0
ATT0008980,6,256,215,Class Teacher,False,83.984375,2025-02-09,Sunday,True,False,SCH0340,0.0
ATT0007602,5,240,184,Admin,False,76.66666666666667,2025-07-16,Wednesday,False,False,SCH0257,1.0
ATT0000799,10,296,275,Class Teacher,False,92.9054054054054,2025-10-31,Friday,False,False,SCH0577,1.0
ATT0006233,3,277,291,Admin,True,105.05415162454874,2025-04-04,Friday,False,False,SCH0567,
ATT0000735,4,176,144,,False,81.81818181818183,2025-05-28,Wednesday,False,False,SCH0202,1.0
ATT0015392,9,55,48,Clerk,False,87.27272727272727,2025-12-16,Tuesday,False,False,SCH0001,0.0
ATT0002245,9,199,182,,False,91.4572864321608,2026-03-27,Friday,False,False,SCH0185,0.0
ATT0000179,3,120,88,Headmaster,False,73.33333333333333,2025-11-29,Saturday,False,False,SCH0078,0.0
ATT0011470,4,148,168,Headmaster,True,113.51351351351352,2025-07-19,Saturday,False,False,SCH0558,0.0
ATT0011933,3,135,87,Admin,False,64.44444444444444,2026-03-27,Friday,False,False,SCH0310,1.0
ATT0001175,3,244,215,,False,88.11475409836066,2025-10-23,Thursday,False,False,SCH0049,1.0
ATT0013799,7,162,126,Admin,False,77.77777777777779,2025-06-26,Thursday,False,False,SCH0123,0.0
ATT0019866,2,51,33,Class Teacher,False,64.70588235294117,2025-05-30,Friday,False,False,SCH0287,1.0
ATT0010024,7,254,254,Clerk,False,100.0,2026-02-22,Sunday,True,True,SCH0232,1.0
ATT0009831,4,181,168,Admin,False,92.81767955801105,2026-03-17,Tuesday,False,False,SCH0147,1.0
ATT0000791,7,277,235,,False,84.83754512635379,2025-05-07,Wednesday,False,False,SCH0541,1.0
ATT0019377,1,242,205,Admin,False,84.71074380165288,2026-02-23,Monday,False,False,SCH0457,1.0
ATT0009974,4,165,132,Clerk,False,80.0,2025-09-15,Monday,False,False,SCH0561,1.0
ATT0011394,1,269,200,Clerk,False,74.34944237918215,2025-10-20,Monday,False,False,SCH0275,1.0
ATT0000199,3,296,233,,False,78.71621621621621,2025-08-21,Thursday,False,False,SCH0492,1.0
ATT0014644,4,193,154,Headmaster,False,79.79274611398964,2026-03-22,Sunday,True,False,SCH0516,1.0
ATT0018810,1,143,112,,False,78.32167832167832,2025-09-22,Monday,False,False,SCH0260,1.0
ATT0012280,1,261,252,Class Teacher,False,96.55172413793103,2026-02-21,Saturday,False,False,SCH0094,1.0
ATT0007676,5,67,52,Headmaster,False,77.61194029850746,2026-03-27,Friday,False,False,SCH0422,1.0
ATT0013386,4,42,36,,False,85.71428571428571,2025-08-22,Friday,False,False,SCH0193,1.0
ATT0000549,6,154,154,Headmaster,False,100.0,2025-07-06,Sunday,True,True,SCH0553,1.0
ATT0003340,5,204,219,,True,107.35294117647058,2026-02-22,Sunday,True,False,SCH0500,1.0
ATT0012941,3,136,116,Admin,False,85.29411764705883,2025-10-06,Monday,False,False,SCH0284,1.0
ATT0016329,4,232,211,Admin,False,90.94827586206897,2025-08-24,Sunday,True,False,SCH0148,1.0
,5,153,112,Admin,False,73.20261437908496,2025-05-28,Wednesday,False,False,SCH0444,
ATT0011773,1,275,287,Class Teacher,True,104.36363636363637,2025-05-31,Saturday,False,False,SCH0400,1.0
ATT0019101,2,236,175,Clerk,False,74.15254237288136,2025-07-31,Thursday,False,False,SCH0197,
ATT0015414,8,41,39,Admin,False,95.1219512195122,2025-05-25,Sunday,True,False,SCH0573,1.0
ATT0010507,3,278,204,Headmaster,False,73.38129496402878,2026-03-02,Monday,False,False,SCH0168,1.0
ATT0013278,6,134,101,Headmaster,False,75.3731343283582,2026-01-23,Friday,False,False,SCH0291,1.0
ATT0018940,1,191,157,,False,82.19895287958116,2025-09-05,Friday,False,False,SCH0403,
ATT0015104,9,144,88,Headmaster,False,61.111111111111114,2025-08-17,Sunday,True,False,SCH0549,1.0
ATT0007534,4,222,144,Headmaster,False,64.86486486486487,2025-09-06,Saturday,False,False,SCH0229,1.0
ATT0015240,4,296,224,Headmaster,False,75.67567567567568,2026-01-13,Tuesday,False,False,SCH0536,1.0
ATT0000067,2,220,207,Admin,False,94.0909090909091,2025-07-25,Friday,False,False,SCH0075,1.0
ATT0018168,1,187,137,Headmaster,False,73.2620320855615,2025-11-18,Tuesday,False,False,SCH0357,1.0
ATT0004713,6,224,224,Headmaster,False,100.0,2025-04-15,Tuesday,False,False,SCH0328,1.0
ATT0005215,2,281,217,Headmaster,False,77.22419928825623,2025-07-22,Tuesday,False,False,SCH0544,0.0
ATT0011453,4,105,69,Admin,False,65.71428571428571,2026-02-20,Friday,False,False,SCH0459,1.0
ATT0018687,9,235,248,Admin,True,105.53191489361701,2026-01-02,Friday,False,False,SCH0518,1.0
ATT0005034,1,155,155,Headmaster,False,100.0,2026-02-01,Sunday,True,True,SCH0348,1.0
ATT0006916,8,73,56,Headmaster,False,76.71232876712328,2026-01-02,Friday,False,False,SCH0055,1.0
ATT0002573,1,92,85,Admin,False,92.3913043478261,2025-11-15,Saturday,False,False,SCH0169,1.0
ATT0017272,4,215,221,Clerk,True,102.7906976744186,2026-01-15,Thursday,False,False,SCH0092,1.0
ATT0019692,2,212,196,Headmaster,False,92.45283018867924,2026-02-14,Saturday,False,False,SCH0579,
ATT0000623,4,82,59,,False,71.95121951219512,2026-09-02,Wednesday,False,False,SCH0344,1.0
ATT0018966,8,164,115,Headmaster,False,70.1219512195122,2025-07-17,Thursday,False,False,SCH0324,0.0
ATT0006223,8,123,123,Headmaster,False,100.0,2026-03-22,Sunday,True,True,SCH0450,1.0
ATT0000788,8,147,153,Class Teacher,True,104.08163265306123,2026-03-08,Sunday,True,False,SCH0581,1.0
ATT0003333,1,140,109,Headmaster,False,77.85714285714286,2025-10-15,Wednesday,False,False,SCH0468,1.0
ATT0014583,9,263,223,Clerk,False,84.79087452471484,2025-11-29,Saturday,False,False,SCH0213,
ATT0016408,4,158,158,Class Teacher,False,100.0,2025-11-02,Sunday,True,True,SCH0459,1.0
,2,71,49,Headmaster,False,69.01408450704226,2025-05-19,Monday,False,False,SCH0223,1.0
ATT0006009,1,43,40,Headmaster,False,93.02325581395348,2025-05-29,Thursday,False,False,SCH0524,1.0
ATT0017537,9,270,237,Class Teacher,False,87.77777777777777,2026-02-11,Wednesday,False,False,SCH0082,1.0
ATT0008335,4,167,167,Admin,False,100.0,2025-04-13,Sunday,True,True,SCH0346,1.0
ATT0019520,1,88,65,Headmaster,False,73.86363636363636,2025-07-10,Thursday,False,False,SCH0076,1.0
ATT0011473,2,273,224,Headmaster,False,82.05128205128204,2025-10-29,Wednesday,False,False,SCH0184,1.0
ATT0016495,1,197,166,Headmaster,False,84.26395939086294,2025-09-02,Tuesday,False,False,SCH0490,1.0
ATT0017511,2,127,105,Clerk,False,82.67716535433071,2025-07-18,Friday,False,False,SCH0584,1.0
ATT0013449,5,175,150,Admin,False,85.71428571428571,2025-10-13,Monday,False,False,SCH0027,1.0
ATT0018124,1,134,89,Headmaster,False,66.4179104477612,2025-01-04,Saturday,False,False,SCH0491,1.0
ATT0015410,5,92,78,Admin,False,84.78260869565217,2025-12-15,Monday,False,False,SCH0549,0.0
ATT0012479,5,219,202,Clerk,False,92.23744292237443,2025-09-13,Saturday,False,False,SCH0321,0.0
ATT0000516,4,198,122,Class Teacher,False,61.61616161616161,2025-07-07,Monday,False,False,SCH0538,1.0
ATT0017609,7,265,168,Headmaster,False,63.39622641509434,2026-02-27,Friday,False,False,SCH0002,1.0
ATT0000479,6,262,275,Admin,True,104.9618320610687,2025-07-19,Saturday,False,False,SCH0306,1.0
ATT0013641,1,100,88,Clerk,False,88.0,2025-07-29,Tuesday,False,False,SCH0575,1.0
ATT0004477,5,180,120,,False,66.66666666666666,2025-06-28,Saturday,False,False,SCH0518,1.0
ATT0009972,1,117,113,Admin,False,96.58119658119658,2026-03-18,Wednesday,False,False,SCH0043,1.0
ATT0010840,9,201,129,,False,64.17910447761194,2025-10-05,Sunday,True,False,SCH0161,
ATT0018881,4,254,154,Headmaster,False,60.629921259842526,2025-04-08,Tuesday,False,False,SCH0363,0.0
ATT0015643,7,106,64,Clerk,False,60.37735849056604,2025-08-20,Wednesday,False,False,SCH0174,0.0
ATT0006900,5,124,80,Headmaster,False,64.51612903225806,2025-06-10,Tuesday,False,False,SCH0085,1.0
ATT0010233,2,285,227,Admin,False,79.64912280701755,2026-02-24,Tuesday,False,False,SCH0301,0.0
ATT0015703,1,100,97,Headmaster,False,97.0,2026-01-19,Monday,False,False,SCH0597,1.0
ATT0001034,8,114,80,Clerk,False,70.17543859649122,2025-05-20,Tuesday,False,False,SCH0565,
ATT0014623,2,286,189,Class Teacher,False,66.08391608391608,2026-02-13,Friday,False,False,SCH0494,1.0
ATT0002599,3,233,167,,False,71.67381974248927,2025-09-23,Tuesday,False,False,SCH0160,1.0
ATT0001515,9,129,117,Headmaster,False,90.69767441860465,2025-02-08,Saturday,False,False,SCH0575,0.0
ATT0006192,4,177,163,Clerk,False,92.09039548022598,2025-02-05,Wednesday,False,False,SCH0181,1.0
ATT0017769,4,221,139,Class Teacher,False,62.89592760180995,2025-06-30,Monday,False,False,SCH0378,1.0
ATT0014176,1,219,175,Admin,False,79.90867579908677,2025-09-10,Wednesday,False,False,SCH0402,1.0
ATT0007238,4,174,174,,False,100.0,2025-07-27,Sunday,True,True,SCH0501,1.0
ATT0005754,10,245,224,,False,91.42857142857143,2025-10-03,Friday,False,False,SCH0550,1.0
ATT0002069,1,100,95,Admin,False,95.0,2025-09-26,Friday,False,False,SCH0495,1.0
ATT0019353,7,239,248,Headmaster,True,103.76569037656904,2025-04-02,Wednesday,False,False,SCH0101,1.0
ATT0008237,7,229,241,Clerk,True,105.24017467248908,2025-09-26,Friday,False,False,SCH0456,
ATT0008537,4,274,205,Class Teacher,False,74.81751824817519,2026-02-03,Tuesday,False,False,SCH0079,1.0
ATT0005522,1,115,84,Clerk,False,73.04347826086956,2025-04-09,Wednesday,False,False,SCH0285,1.0
ATT0001463,5,146,95,Admin,False,65.06849315068493,2025-04-08,Tuesday,False,False,SCH0049,1.0
ATT0015208,1,236,203,,False,86.01694915254238,2025-10-09,Thursday,False,False,SCH0444,1.0
ATT0007916,3,286,267,Headmaster,False,93.35664335664336,2025-12-26,Friday,False,False,SCH0169,1.0
ATT0001872,3,68,65,Headmaster,False,95.58823529411765,2025-05-06,Tuesday,False,False,SCH0510,1.0
ATT0017114,5,211,231,Headmaster,True,109.478672985782,2025-08-09,Saturday,False,False,SCH0465,1.0
ATT0004577,1,70,86,Clerk,True,122.85714285714286,2025-11-07,Friday,False,False,SCH0181,1.0
ATT0019015,9,216,216,Headmaster,False,100.0,2026-01-25,Sunday,True,True,SCH0415,1.0
ATT0007210,1,162,120,Admin,False,74.07407407407408,2025-07-26,Saturday,False,False,SCH0133,1.0
ATT0009857,5,291,291,,False,100.0,2025-04-05,Saturday,False,False,SCH0597,1.0
ATT0011081,5,223,162,Headmaster,False,72.6457399103139,2025-09-05,Friday,False,False,SCH0494,1.0
ATT0017117,6,198,136,Headmaster,False,68.68686868686868,2025-02-04,Tuesday,False,False,SCH0578,1.0
ATT0007350,6,187,187,Clerk,False,100.0,2025-10-20,Monday,False,False,SCH0071,1.0
ATT0004624,3,229,222,Headmaster,False,96.94323144104804,2025-10-09,Thursday,False,False,SCH0107,1.0
ATT0007193,1,161,108,Clerk,False,67.08074534161491,2025-07-07,Monday,False,False,SCH0323,1.0
ATT0004819,1,160,153,Headmaster,False,95.625,2026-01-21,Wednesday,False,False,SCH0015,1.0
ATT0014231,4,154,112,Headmaster,False,72.72727272727273,2026-01-27,Tuesday,False,False,SCH0216,1.0
ATT0016255,4,93,82,Clerk,False,88.17204301075269,2025-12-01,Monday,False,False,SCH0541,1.0
ATT0000221,8,293,228,Class Teacher,False,77.81569965870307,2025-12-26,Friday,False,False,SCH0359,1.0
ATT0009954,6,265,183,,False,69.0566037735849,2025-09-30,Tuesday,False,False,SCH0467,1.0
ATT0014224,1,246,209,,False,84.95934959349594,2025-08-31,Sunday,True,False,SCH0549,1.0
ATT0012633,6,82,56,Clerk,False,68.29268292682927,2025-04-23,Wednesday,False,False,SCH0011,1.0
ATT0019858,4,164,157,Headmaster,False,95.73170731707317,2025-11-10,Monday,False,False,SCH0446,1.0
ATT0012779,6,268,268,Class Teacher,False,100.0,2026-03-22,Sunday,True,True,SCH0314,1.0
ATT0011390,3,204,148,Admin,False,72.54901960784314,2025-03-06,Thursday,False,False,SCH0221,1.0
ATT0015970,10,93,71,,False,76.34408602150538,2025-11-19,Wednesday,False,False,SCH0206,1.0
ATT0018964,5,257,167,,False,64.98054474708171,2025-01-11,Saturday,False,False,SCH0367,1.0
ATT0002477,6,148,137,Admin,False,92.56756756756756,2026-03-24,Tuesday,False,False,SCH0200,1.0
ATT0004249,2,203,153,Headmaster,False,75.36945812807882,2025-06-04,Wednesday,False,False,SCH0523,1.0
ATT0006116,9,106,100,Headmaster,False,94.33962264150944,2025-04-03,Thursday,False,False,SCH0010,1.0
ATT0019948,3,173,132,Headmaster,False,76.30057803468208,2025-12-25,Thursday,False,False,SCH0174,1.0
ATT0010942,2,119,96,Class Teacher,False,80.67226890756302,2025-11-16,Sunday,True,False,SCH0320,1.0
ATT0019102,6,263,216,Headmaster,False,82.12927756653993,2025-10-28,Tuesday,False,False,SCH0032,1.0
ATT0019642,4,218,203,Admin,False,93.11926605504587,2025-04-16,Wednesday,False,False,SCH0386,0.0
ATT0006488,1,77,69,,False,89.6103896103896,2026-01-26,Monday,False,False,SCH0379,1.0
ATT0007037,6,41,56,Class Teacher,True,136.58536585365854,2026-03-31,Tuesday,False,False,SCH0174,1.0
ATT0010100,1,220,150,Admin,False,68.18181818181817,2025-07-24,Thursday,False,False,SCH0175,1.0
ATT0009457,1,140,117,Class Teacher,False,83.57142857142857,2025-04-30,Wednesday,False,False,SCH0564,1.0
ATT0016807,2,162,111,Admin,False,68.51851851851852,2026-03-02,Monday,False,False,SCH0137,1.0
ATT0012434,3,124,82,Clerk,False,66.12903225806451,2025-12-06,Saturday,False,False,SCH0595,1.0
ATT0005651,1,75,65,,False,86.66666666666667,2025-10-03,Friday,False,False,SCH0430,1.0
ATT0015677,7,253,199,Class Teacher,False,78.65612648221344,2025-12-24,Wednesday,False,False,SCH0508,1.0
ATT0019882,3,234,222,Headmaster,False,94.87179487179486,2025-07-09,Wednesday,False,False,SCH0186,0.0
ATT0017723,1,85,98,Clerk,True,115.29411764705881,2025-12-06,Saturday,False,False,SCH0309,1.0
ATT0008053,1,300,300,Headmaster,False,100.0,2025-11-05,Wednesday,False,False,SCH0122,1.0
ATT0019982,4,167,141,Class Teacher,False,84.4311377245509,2025-06-27,Friday,False,False,SCH0273,1.0
ATT0019655,1,134,86,Headmaster,False,64.17910447761194,2026-03-02,Monday,False,False,SCH0206,1.0
ATT0002882,5,146,91,Headmaster,False,62.328767123287676,2025-10-14,Tuesday,False,False,SCH0574,1.0
ATT0001678,4,136,85,Class Teacher,False,62.5,2025-08-12,Tuesday,False,False,SCH0366,1.0
ATT0015825,4,49,38,Headmaster,False,77.55102040816327,2025-12-14,Sunday,True,False,SCH0593,1.0
ATT0006061,1,202,178,Clerk,False,88.11881188118812,2025-09-03,Wednesday,False,False,SCH0204,1.0
ATT0000902,5,47,37,Class Teacher,False,78.72340425531915,2026-03-14,Saturday,False,False,SCH0124,1.0
ATT0018237,2,220,183,Admin,False,83.18181818181817,2025-10-06,Monday,False,False,SCH0530,1.0
ATT0007165,10,193,137,Headmaster,False,70.98445595854922,2025-08-18,Monday,False,False,SCH0173,1.0
ATT0002297,1,255,255,Headmaster,False,100.0,2025-08-03,Sunday,True,True,SCH0362,
ATT0011595,5,150,113,Admin,False,75.33333333333333,2025-08-04,Monday,False,False,SCH0469,1.0
ATT0015621,4,264,219,,False,82.95454545454545,2025-12-26,Friday,False,False,SCH0090,1.0
ATT0008489,2,155,149,,False,96.12903225806451,2026-02-28,Saturday,False,False,SCH0137,1.0
ATT0009714,10,93,78,,False,83.87096774193549,2025-05-05,Monday,False,False,SCH0248,1.0
ATT0018871,1,236,222,Clerk,False,94.0677966101695,2025-09-06,Saturday,False,False,SCH0141,1.0
ATT0013849,2,173,173,Headmaster,False,100.0,2026-03-29,Sunday,True,True,SCH0294,1.0
ATT0016316,3,264,172,Headmaster,False,65.15151515151516,2026-03-26,Thursday,False,False,SCH0599,1.0
ATT0019674,3,288,180,,False,62.5,2026-01-09,Friday,False,False,SCH0034,1.0
ATT0008220,3,152,144,Headmaster,False,94.73684210526315,2026-03-07,Saturday,False,False,SCH0374,1.0
ATT0016013,3,123,88,Clerk,False,71.54471544715447,2026-03-01,Sunday,True,False,SCH0040,1.0
ATT0017931,8,212,165,Headmaster,False,77.83018867924528,2026-01-23,Friday,False,False,SCH0586,1.0
ATT0006773,10,73,51,,False,69.86301369863014,2026-02-20,Friday,False,False,SCH0280,1.0
ATT0017909,5,140,131,Headmaster,False,93.57142857142857,2025-08-08,Friday,False,False,SCH0024,1.0
ATT0014437,9,198,154,Clerk,False,77.77777777777779,2025-10-12,Sunday,True,False,SCH0217,1.0
ATT0011924,10,181,117,Headmaster,False,64.64088397790056,2025-11-08,Saturday,False,False,SCH0277,1.0
ATT0014679,6,250,218,Clerk,False,87.2,2025-11-08,Saturday,False,False,SCH0206,1.0
ATT0011441,6,268,196,,False,73.13432835820896,2025-03-09,Sunday,True,False,SCH0561,0.0
ATT0016753,2,174,137,,False,78.73563218390804,2025-04-10,Thursday,False,False,SCH0574,1.0
ATT0018579,1,245,217,Clerk,False,88.57142857142857,2025-12-19,Friday,False,False,SCH0070,1.0
ATT0016855,4,103,74,Headmaster,False,71.84466019417476,2025-04-12,Saturday,False,False,SCH0597,1.0
ATT0007258,2,269,178,Clerk,False,66.17100371747212,2025-05-21,Wednesday,False,False,SCH0336,1.0
ATT0002581,2,146,109,,False,74.65753424657534,2026-01-20,Tuesday,False,False,SCH0052,1.0
ATT0007967,10,108,99,Headmaster,False,91.66666666666666,2026-03-25,Wednesday,False,False,SCH0064,1.0
ATT0002157,4,281,256,Clerk,False,91.10320284697508,2025-07-29,Tuesday,False,False,SCH0125,1.0
ATT0004341,1,208,192,,False,92.3076923076923,2025-06-25,Wednesday,False,False,SCH0270,1.0
ATT0012937,1,204,174,Clerk,False,85.29411764705883,2025-05-13,Tuesday,False,False,SCH0081,0.0
ATT0009563,2,79,64,Clerk,False,81.0126582278481,2026-01-20,Tuesday,False,False,SCH0574,1.0
ATT0010587,9,104,88,Headmaster,False,84.61538461538461,2026-03-02,Monday,False,False,SCH0363,1.0
ATT0002388,3,43,34,Clerk,False,79.06976744186046,2025-12-02,Tuesday,False,False,SCH0280,1.0
ATT0013744,7,124,117,Headmaster,False,94.35483870967742,2025-08-28,Thursday,False,False,SCH0337,1.0
ATT0001074,4,235,190,Class Teacher,False,80.85106382978722,2026-03-20,Friday,False,False,SCH0082,1.0
ATT0005255,3,277,166,,False,59.92779783393502,2025-09-18,Thursday,False,False,SCH0026,1.0
ATT0000682,6,203,167,Admin,False,82.26600985221675,2025-04-07,Monday,False,False,SCH0323,0.0
ATT0004531,7,259,253,Admin,False,97.68339768339769,2025-04-15,Tuesday,False,False,SCH0017,1.0
ATT0012968,5,187,130,Admin,False,69.5187165775401,2025-10-15,Wednesday,False,False,SCH0213,0.0
ATT0013615,4,85,70,Clerk,False,82.35294117647058,2025-12-26,Friday,False,False,SCH0552,1.0
ATT0003160,4,156,156,,False,100.0,2026-03-11,Wednesday,False,False,SCH0060,1.0
ATT0002988,1,178,123,Headmaster,False,69.10112359550563,2025-09-08,Monday,False,False,SCH0510,1.0
ATT0004909,2,239,179,Admin,False,74.89539748953975,2025-12-23,Tuesday,False,False,SCH0393,1.0
ATT0001883,1,49,35,Class Teacher,False,71.42857142857143,2025-11-28,Friday,False,False,SCH0110,1.0
ATT0015377,3,80,56,Class Teacher,False,70.0,2025-10-20,Monday,False,False,SCH0222,1.0
ATT0014951,7,100,75,,False,75.0,2025-10-26,Sunday,True,False,SCH0121,1.0
ATT0019722,3,144,110,Clerk,False,76.38888888888889,2025-12-06,Saturday,False,False,SCH0242,1.0
ATT0001941,4,119,72,,False,60.50420168067227,2025-09-03,Wednesday,False,False,SCH0522,1.0
ATT0003297,2,245,195,Class Teacher,False,79.59183673469387,2025-09-03,Wednesday,False,False,SCH0101,1.0
ATT0003535,7,166,111,Headmaster,False,66.86746987951807,2025-11-26,Wednesday,False,False,SCH0103,1.0
ATT0005975,3,250,162,Admin,False,64.8,2026-02-05,Thursday,False,False,SCH0023,0.0
ATT0003730,2,260,214,,False,82.3076923076923,2025-10-14,Tuesday,False,False,SCH0258,1.0
ATT0000491,8,241,231,Clerk,False,95.850622406639,2025-04-09,Wednesday,False,False,SCH0028,1.0
ATT0005709,8,42,28,,False,66.66666666666666,2025-05-14,Wednesday,False,False,SCH0334,1.0
ATT0001182,9,144,98,Admin,False,68.05555555555556,2025-12-13,Saturday,False,False,SCH0546,1.0
ATT0001376,3,183,163,Clerk,False,89.07103825136612,2025-10-28,Tuesday,False,False,SCH0461,1.0
ATT0005015,7,136,90,Headmaster,False,66.17647058823529,2025-08-30,Saturday,False,False,SCH0407,1.0
ATT0015275,2,198,137,Class Teacher,False,69.1919191919192,2026-01-21,Wednesday,False,False,SCH0518,1.0
ATT0011607,9,199,165,Admin,False,82.91457286432161,2025-11-11,Tuesday,False,False,SCH0158,0.0
ATT0012352,5,40,26,Admin,False,65.0,2025-05-04,Sunday,True,False,SCH0227,1.0
ATT0000627,4,105,66,,False,62.857142857142854,2026-01-01,Thursday,False,False,SCH0467,0.0
ATT0004759,4,209,199,,False,95.21531100478468,2025-12-16,Tuesday,False,False,SCH0402,0.0
ATT0013958,6,220,220,Clerk,False,100.0,2025-11-16,Sunday,True,True,SCH0239,1.0
ATT0010305,6,208,186,Class Teacher,False,89.42307692307693,2025-11-23,Sunday,True,False,SCH0438,
ATT0003561,3,119,90,,False,75.63025210084034,2025-05-24,Saturday,False,False,SCH0307,1.0
ATT0006041,1,140,116,Headmaster,False,82.85714285714286,2025-04-15,Tuesday,False,False,SCH0430,
ATT0012373,5,52,52,,False,100.0,2025-12-07,Sunday,True,True,SCH0491,1.0
